battery_id,cycle_offset,cap_mean,cap_std,retention_mean,retention_end,dcir_mean,dcir_max,dcir_end,temp_mean,rest_v_mean,cap_win_1_20_mean,dcir_win_1_20_mean,cap_slope_1_20,dcir_slope_1_20,ret_slope_1_20,cap_win_21_50_mean,dcir_win_21_50_mean,cap_slope_21_50,dcir_slope_21_50,ret_slope_21_50,cap_win_51_100_mean,dcir_win_51_100_mean,cap_slope_51_100,dcir_slope_51_100,ret_slope_51_100,cap_win_101_200_mean,dcir_win_101_200_mean,cap_slope_101_200,dcir_slope_101_200,ret_slope_101_200,overall_cap_slope,overall_dcir_slope,overall_retention_slope,cap_delta_200_1,dcir_delta_200_1,chemistry,temperature_c,nominal_capacity_ah,actual_eol_cycle,fade_per_cycle
BAT_011,0,3.1261365,0.01802612335935915,0.99022345,0.98153,40.47635136396539,69.3041913030053,69.3041913030053,25.9091,4.1763585,3.153265,14.874254821756967,-0.00018744360902249506,0.28098043233669195,-5.937593984958446e-05,3.1431200000000006,21.877478078592,-0.0003871857619577281,0.2769242043144132,-0.00012224916573970557,3.1355060000000003,33.06028455261525,-0.0003818535414165659,0.28661336980997054,-0.00012086914765906598,3.110931,54.88446606369417,-0.0003101920192019205,0.2952994764801136,-9.830057005700795e-05,-0.000300766744168589,0.28809969762669657,-9.529518487961875e-05,-0.05410000000000004,56.955074144662696,LCO,23.0,3.157,1529,9.733346582107992e-05
BAT_012,0,3.202788,0.01970241818691452,0.98973695,0.98113,41.92695863306453,72.6027724661617,72.10962654014165,25.90585,4.1769685,3.233085,15.037994733528581,-0.00015240601503750827,0.29231851540834247,-4.739097744357587e-05,3.2244033333333335,22.344590465368064,-0.0003344382647386034,0.2932861418118217,-0.000103672969966627,3.210672,34.20087338251758,-0.000334156062424975,0.29909116507282063,-0.00010318223289315795,3.186302,57.04250448855416,-0.00033200960096009546,0.30987076103192696,-0.00010259153915391557,-0.00033145818645465377,0.30242092420697414,-0.00010241272781819213,-0.06130000000000013,59.94744689144771,NMC,23.0,3.236,1420,0.0001009813796401
BAT_013,0,3.1576565,0.019408112528258588,0.9898598,0.98203,39.951098826536864,68.06306782981463,68.0477578346183,25.902200000000004,4.176083,3.18663,14.843445153140312,-0.0001908270676690898,0.2715571097614601,-5.980451127816036e-05,3.1790900000000004,21.625989793164276,-0.00034342602892099166,0.27330402213191474,-0.00010760622914349208,3.1653879999999996,32.73405039818564,-0.0003294693877551084,0.2788793811653885,-0.00010327490996398795,3.141566,54.07868648540356,-0.00033781338133813475,0.2907288120510711,-0.00010586468646864751,-0.000324821345533629,0.2827730205433674,-0.00010182718067951699,-0.052300000000000235,55.76345713366794,NMC,23.0,3.19,1452,0.000100815299133
BAT_014,0,3.204289,0.017899155787060108,0.9905072,0.98113,42.85008653477374,74.36576345977146,74.36576345977146,25.905050000000003,4.1765255,3.230865,15.12072986749703,-7.04511278194056e-05,0.29608541934937177,-2.1729323308266296e-05,3.2241866666666668,22.672386777924796,-0.000436840934371522,0.3056668564798167,-0.00013524582869855006,3.2108160000000003,34.923731532636225,-0.0002668139255702476,0.31122182314355895,-8.244705882353183e-05,3.189741,58.41244529635251,-0.0003331011101110102,0.3190287056074724,-0.0001029169516951682,-0.0002986552163803951,0.31153775036308395,-9.232835820895233e-05,-0.06489999999999974,62.55321027743466,NMC,23.0,3.235,1367,9.396657256798069e-05
BAT_015,0,3.1880599999999997,0.020353871879878603,0.9891580999999999,0.97853,43.41939005962626,75.86875059186885,75.86875059186885,25.9056,4.1770295,3.2165549999999996,15.212809930651526,-0.00039496240601495896,0.30564215632542713,-0.0001227518796992168,3.2113,22.802913832688503,-0.0005033147942157736,0.3118480683385384,-0.00015588209121246066,3.1966180000000004,35.26718481966934,-0.0003631836734693899,0.3156344837571458,-0.00011257334933973662,3.1711100000000005,59.32175157348099,-0.00036187698769876784,0.3276119592075921,-0.00011229336933693279,-0.0003410866271656696,0.3182554235724056,-0.00010584510612764976,-0.0647000000000002,63.47920524308128,NMC,23.0,3.223,1312,0.0001069024762929
BAT_016,0,3.1450980000000004,0.01974335066490455,0.9899595999999999,0.98175,37.67099262342909,63.60671543775192,63.60671543775192,25.913150000000005,4.176807,3.17451,14.640576336075046,-0.0007380451127818816,0.2606455734971414,-0.00023196992481200795,3.1673766666666667,20.878694739308838,-0.00035103448275861044,0.25007527526457,-0.00011033147942158647,3.1531480000000003,31.029184114192386,-0.00035194237695077425,0.25539034755956724,-0.00011090276110444338,3.1285070000000004,50.63566950075434,-0.00030841944194419916,0.26542237949505904,-9.713105310531115e-05,-0.00033007710192753777,0.2592609622251053,-0.00010391179779494098,-0.05929999999999991,51.30566783743316,NMC,23.0,3.177,1408,0.000100419145272
BAT_017,0,3.159357,0.02115687875356299,0.9888444,0.98007,42.92316766771548,74.1755148569087,74.1755148569087,25.910249999999998,4.176756,3.1919199999999996,15.1498831521945,-0.0002783458646616119,0.313707655776092,-8.784210526312847e-05,3.181673333333333,22.64263030189938,-0.0002659844271412515,0.29888775763743325,-8.332146829810899e-05,3.168304,34.916127152008606,-0.00035132773109244984,0.3099564008036933,-0.00011019735894358125,3.1416760000000012,58.56550603841795,-0.00036358475847584183,0.3215762904424403,-0.00011379621962196129,-0.00035469256731417506,0.313001700652953,-0.00011101527038175685,-0.06059999999999999,61.838394305045306,LCO,23.0,3.195,1429,0.0001107689599068
BAT_018,0,3.1234020000000005,0.015843670834993974,0.99155575,0.98513,36.70632739300401,61.873443401852846,61.62044078204448,25.911450000000006,4.175618500000001,3.1459449999999998,14.565691123761102,-0.00038518796992470663,0.23642515211736473,-0.00012260902255636455,3.139160000000001,20.59103676354476,-0.0003047830923248066,0.24374835907636042,-9.653615127919384e-05,3.131026,30.348295335344787,-0.0003747755102040915,0.2489782772843271,-0.0001188931572629084,3.110354000000001,49.14805786451998,-0.00027654365436543654,0.2549494864829483,-8.780402040204017e-05,-0.0002609495237380926,0.24896925504887668,-8.284638865971438e-05,-0.04179999999999984,49.09470396576915,NMC,23.0,3.15,1191,8.475198679250364e-05
BAT_019,0,3.151453,0.017984482171999695,0.9904001000000001,0.98147,40.16261727896026,68.89420312267613,68.89420312267613,25.906600000000005,4.1760055,3.17764,14.893689991646855,-8.571428571419274e-05,0.2669710801509948,-2.747368421049085e-05,3.16998,21.753824730560698,-0.000328053392658509,0.2777306143283659,-0.00010294327030033643,3.1599579999999996,32.85598934273289,-0.0003772436974789921,0.282205802498873,-0.00011846674669868035,3.136405,54.3923544690565,-0.0003070093009300906,0.290414578953672,-9.651341134113185e-05,-0.0002991665791644595,0.284410385496357,-9.401537538438058e-05,-0.05369999999999964,56.62859470282541,LCO,23.0,3.182,1505,9.413425133567928e-05
BAT_020,0,3.208388,0.019717830004858623,0.9896318,0.98045,38.444668233270825,66.39901981277721,65.32438268347889,25.905150000000003,4.177021,3.237905,14.660019655127826,-0.0005651879699246862,0.2650493979097455,-0.00017454135338343458,3.229716666666667,21.113159317358452,-0.00042467185761957014,0.25994705825388315,-0.00013101446051167696,3.2168599999999996,31.54420693571254,-0.0002726530612245084,0.2629325369242517,-8.421416566626721e-05,3.1918500000000005,51.85128127245229,-0.00033825982598259654,0.27469199870893196,-0.0001043454545454542,-0.0003305427135678243,0.26798835421993983,-0.00010196600915022465,-0.06030000000000024,53.202190063998216,NMC,23.0,3.242,1309,0.0001025347493055
BAT_021,0,3.0738749999999997,0.032300599353463466,0.9826970500000001,0.96428,61.61554757527291,113.88526657808622,113.88526657808622,47.907799999999995,4.1759070000000005,3.123765,16.850391264274286,-0.0002487969924811279,0.46720297680492767,-7.975939849622108e-05,3.10956,28.841897567522533,-0.0007281868743047777,0.48359735117080394,-0.00023282091212458876,3.087826,48.42412663046589,-0.0005557983193277233,0.4989610576280719,-0.00017779063625450122,3.046216,86.99638431220124,-0.0005411797179717984,0.5273289051968552,-0.00017302424242424453,-0.0005517206930173118,0.5076307609764841,-0.00017636735168378935,-0.10639999999999983,101.591418706515,NMC,45.0,3.128,802,0.0001736884728709
BAT_022,0,3.1342700000000003,0.03180451913149968,0.98314605,0.96602,60.39325084434434,110.88633187466417,110.88633187466417,47.90275,4.177049500000001,3.182315,16.84849361556271,-0.00037842105263155785,0.44384455292343594,-0.00011893984962403014,3.16975,28.445597557441683,-0.0005381312569521407,0.46959702595611047,-0.00016901001112347455,3.1484479999999997,47.525940341423485,-0.0006222713085234086,0.4893332241790222,-0.00019506698679471577,3.106928,85.1201535276319,-0.0005404548454845451,0.5138124823470922,-0.0001695053705370523,-0.0005446237155928766,0.4944968449684571,-0.0001708320183004538,-0.11120000000000019,98.11478256302452,LCO,45.0,3.188,978,0.000169653524227
BAT_023,0,3.1874990000000003,0.03172514338207259,0.9831894499999998,0.96686,61.45096966354826,113.01807932856532,113.01807932856532,47.906499999999994,4.177308,3.236665,16.974317584499666,-0.0006686466165413186,0.4734734278659783,-0.00020542105263156394,3.2221766666666665,28.846450521672026,-0.0004972858731923941,0.47889242614885674,-0.00015344827586206622,3.2014440000000004,48.34087507460205,-0.0005087635054021769,0.4915548357212172,-0.00015688787515006071,3.1602899999999994,86.68270311639397,-0.0005369624962496248,0.5233222941851569,-0.0001656384038403831,-0.0005418115952898794,0.5044601920296756,-0.00016711677041925858,-0.10430000000000028,100.55435579751445,LCO,45.0,3.242,958,0.0001685855126991
BAT_024,0,3.1356935000000004,0.026451045286220148,0.9857561499999999,0.97288,56.42958842246351,102.35672704263152,102.35672704263152,47.90690000000001,4.1764925,3.174825,16.47758320632126,-0.00013556390977430743,0.4208359628719467,-4.2917293233081475e-05,3.164990000000001,27.189460113518688,-0.0005218020022246817,0.4357852073463579,-0.00016374416017797818,3.147456,44.75057486573435,-0.0004498727490996371,0.4426640817383899,-0.00014143529411764707,3.1131969999999995,79.03153473674,-0.0004722646264626475,0.4680273076673316,-0.00014845886588658907,-0.00045008497712441096,0.4521221877148346,-0.00014150331508287113,-0.0804999999999998,89.85320413660388,NMC,45.0,3.181,775,0.0001412247389135
BAT_025,0,3.092495,0.03250961164403892,0.9820568000000001,0.96234,59.265879222089396,109.14477631037605,109.14477631037605,47.906949999999995,4.175899,3.14365,16.67774769209911,-0.0006712781954886489,0.44734327843115057,-0.0002133157894736559,3.129006666666667,28.05758727275474,-0.00044218020022245957,0.4562177422579422,-0.00014033815350390048,3.1058139999999996,46.712051702700776,-0.0005230588235294162,0.4736460482392558,-0.0001661397358943598,3.064651,83.42290687258217,-0.0005387344734473439,0.5011246372648515,-0.00017103480348034725,-0.0005563970599264862,0.48301674227878383,-0.00017669507237680457,-0.1205999999999996,96.80658595009838,NMC,45.0,3.149,732,0.0001777030189362
BAT_026,0,3.085406,0.03765958958136938,0.9791832,0.95879,76.64002855110138,144.72791268676272,144.72791268676272,47.90474999999999,4.17649,3.1441449999999995,18.33219137792758,-0.0007499999999999677,0.6200552357420609,-0.00023726315789471467,3.1266699999999994,33.84429194526699,-0.0007602447163514992,0.6265013301280878,-0.00024097664071190766,3.101480000000001,59.31623200104331,-0.0007015702280912305,0.651974845658962,-0.0002226583433373349,3.053242,109.8022152425155,-0.000638249024902488,0.6936931499206435,-0.00020254743474347266,-0.0006447192679816938,0.6634403970697157,-0.0002045961449036203,-0.12650000000000006,132.09579867253396,NMC,45.0,3.151,883,0.0002049346178338
BAT_027,0,3.1145155,0.03211988081340491,0.98280765,0.96615,56.01697425676259,101.79210191505872,101.79210191505872,47.91075,4.176953,3.16585,16.407614380333378,-0.0009054135338345007,0.42234162821587723,-0.000285563909774414,3.148246666666666,26.968275036474374,-0.000577931034482747,0.43146508012390555,-0.000182131256952172,3.1283800000000004,44.28961253369507,-0.0005881296518607486,0.44142707789552776,-0.00018561584633853818,3.0871969999999997,78.51713685966864,-0.0005421692169216962,0.4675428237937569,-0.0001710805880588065,-0.0005479669241730973,0.4498713967104827,-0.00017290198004949492,-0.1155999999999997,89.33503858556735,NMC,45.0,3.169,816,0.0001703542292468
BAT_028,0,3.0630560000000004,0.03068708768771923,0.98301045,0.96617,59.43825044553535,108.84133800040472,108.84133800040472,47.90155000000001,4.1762880000000004,3.1101300000000003,16.759885031719794,-0.0008409022556390131,0.45809721572990336,-0.0002697218045112391,3.0966033333333334,28.093423612418633,-0.0003666963292547322,0.45887064578889664,-0.00011745272525027768,3.076364,46.812054016442474,-0.0005104921968787623,0.4748379995137971,-0.00016363313325330327,3.036923000000001,83.69046979277994,-0.0005497599759975963,0.5043283478080518,-0.0001765015901590175,-0.0005249502737568375,0.4849481272301041,-0.00016848498462460976,-0.10819999999999963,96.37657752092788,LCO,45.0,3.116,767,0.0001681409713489
BAT_029,0,3.1955285,0.03077964865959389,0.9835421500000001,0.96691,69.55084167519209,129.47392627784487,129.47392627784487,47.90155,4.175933,3.2430700000000003,17.771333264917626,-0.0005269172932330482,0.5517779086036011,-0.00016170676691726492,3.2303199999999994,31.549808177857507,-0.0005006451612903281,0.5576988269922457,-0.00015450055617353167,3.2078080000000004,54.36015808560663,-0.0005230540216086461,0.5778593917441855,-0.00016112797118847838,3.1694429999999993,98.90239520124008,-0.0005344020402040185,0.6098741719952117,-0.00016447962796279706,-0.0005259820745518551,0.5872741907994333,-0.0001618746493662277,-0.1065999999999998,117.0782423816128,LCO,45.0,3.249,860,0.0001639243489836
BAT_030,0,3.1126335,0.026939456179481992,0.98532265,0.97289,56.0220335498181,101.4429146003098,100.8219851846314,47.9067,4.1760135,3.1536999999999997,16.40614539198062,-0.00029248120300741847,0.4200513971811213,-9.227067669169176e-05,3.14164,27.05665550512204,-0.0003604894327029908,0.43360971900056944,-0.00011420244716351906,3.124914,44.38250829978021,-0.0004470732292917218,0.4376992686049596,-0.00014155678271308557,3.0895780000000004,78.45458721981335,-0.00046018481848184945,0.4630164684044288,-0.0001456916291629154,-0.0004576843171079151,0.4483544943681329,-0.00014488598964973858,-0.08549999999999969,88.32826836236126,NMC,45.0,3.159,1020,0.0001456976647553
